beta1,beta2,z,shortRho_m[1],shortRho_m[2],shortRho_m[3],shortRho_f[1],shortRho_f[2],shortRho_f[3],muRho,sigmaRho
0.004790617,0.059398465,0.113272224,0.007495662,0.011560509,0.01369217,0.015152072,0.027565336,0.0297768,0.009445908,0.025324426
0.005655158,0.058031506,0.565791376,0.001980582,0.007640021,0.013586769,0.007509563,0.029666693,0.017386613,0.015257028,0.015207876
0.002982349,0.064341502,0.224344681,0.005705643,0.012446575,0.007556887,0.016394335,0.024219281,0.018877876,0.014520061,0.015493942
0.005597627,0.064505275,0.279360397,0.002524054,0.011646708,0.009514011,0.013866939,0.023950336,0.012446023,0.012218847,0.00692086
0.001580207,0.06516014,0.335869342,0.001683265,0.016808929,0.005391385,0.012073409,0.029858296,0.020525978,0.015767469,0.008774455
0.001485272,0.068891184,0.027027701,0.004216207,0.018484738,0.009309299,0.019492186,0.024327574,0.024513188,0.015119157,0.015228073
0.002188954,0.068264342,0.013313646,0.005117536,0.018312655,0.014787385,0.018508189,0.023065338,0.022097363,0.017123551,0.007894336
0.001056532,0.06465118,0.495788325,0.000968003,0.008290717,0.016701674,0.009798301,0.019710806,0.030547687,0.020127532,0.012257836
0.001995118,0.06034107,0.607867188,0.003667455,0.007101616,0.011143589,0.009683567,0.021924512,0.025120283,0.012045321,0.016081171
0.002593305,0.060285506,0.595718638,0.000941789,0.010325518,0.008802137,0.012066249,0.022428966,0.017766257,0.008059601,0.012961211
0.002521552,0.067726092,0.1513454,0.006938989,0.012644218,0.012658768,0.010940387,0.025677815,0.020394751,0.010416223,0.007286392
0.003237355,0.064105976,0.157143028,0.00328337,0.011439111,0.021617013,0.016499723,0.023737915,0.027082117,0.010766112,0.01497581
0.000617688,0.065857395,0.263632003,0.002515028,0.01556276,0.015503886,0.016476886,0.018123207,0.030029855,0.0189564,0.010310511
0.002177799,0.06531221,0.244168176,0.005421117,0.012711738,0.01308848,0.01244885,0.019074991,0.03569759,0.014365692,0.023822361
0.005941209,0.061145426,0.247701728,0.004615645,0.012408945,0.012068972,0.01123849,0.021116885,0.03264377,0.015179635,0.011272209
0.003007649,0.064537493,0.205837003,0.009070872,0.007466581,0.016519139,0.011660276,0.024697519,0.021049541,0.019942052,0.010804752
0.00671324,0.059221169,0.333821411,0.003777483,0.01360797,0.007206177,0.004407417,0.031770882,0.015642875,0.01219843,0.009443132
0.002438544,0.059354421,0.84968114,0.00020202,0.007472827,0.007542486,0.005359753,0.023106816,0.021083488,0.023551804,0.017202272
0.00784744,0.054101334,0.300843292,0.004651531,0.013700101,0.008048004,0.010797194,0.026237316,0.023414422,0.020731118,0.010488613
0.002025987,0.064057622,0.53451397,0.002564468,0.009531998,0.011623141,0.013788597,0.019142091,0.014923173,0.010748772,0.015697518
0.001731754,0.062510306,0.407281427,0.00519068,0.011811359,0.008417043,0.014423842,0.020743098,0.021483247,0.014827383,0.010447074
0.005580777,0.060793838,0.290300047,0.002937637,0.012769633,0.012897643,0.01323305,0.024129134,0.018567173,0.01050114,0.007037703
0.004760406,0.061815313,0.035111409,0.008495473,0.011878594,0.013870752,0.013082849,0.026978336,0.030209955,0.011834961,0.009642508
0.000596276,0.068113593,0.081032288,0.008261642,0.011112355,0.017983353,0.013253777,0.026913654,0.028063376,0.011343465,0.012450583
0.003399914,0.061974014,0.310649582,0.003975774,0.014457792,0.009573414,0.012263732,0.01836922,0.031656822,0.014676604,0.008836769
0.004721743,0.056082384,0.541336441,0.00162133,0.009720712,0.012633401,0.014078601,0.022072613,0.022387384,0.019397218,0.010941063
0.006552934,0.061165959,0.161460467,0.004141254,0.01784286,0.003453636,0.013876178,0.023817388,0.02499766,0.018604467,0.014106601
0.001159172,0.067071287,0.24411922,0.003832098,0.009004641,0.021703493,0.015523288,0.023058489,0.023200487,0.019006364,0.008849755
0.001198922,0.068124503,0.127144511,0.007953948,0.010576467,0.016164719,0.015886641,0.023232234,0.025366366,0.020089829,0.009110182
0.001374471,0.067951491,0.532423319,0.002330545,0.011480792,0.000762906,0.008780963,0.018234322,0.021148996,0.013213255,0.009929856
0.004231087,0.060732686,0.701127165,0.000634785,0.0110256,0.000715748,0.005683691,0.020548999,0.020260214,0.011585289,0.010060867
0.004266954,0.060379607,0.134513555,0.010093643,0.011770207,0.014149398,0.013860676,0.028388558,0.022308762,0.011856622,0.009807304
0.001035428,0.063508467,0.053498991,0.008809996,0.014470028,0.019158128,0.01986771,0.024499333,0.03109368,0.016026263,0.005817401
0.001915741,0.065424666,0.014592731,0.007494555,0.014252622,0.018933032,0.014457055,0.026546831,0.032556989,0.025636197,0.019612629
0.000572149,0.070769181,0.229100464,0.001969188,0.013536905,0.014734481,0.012784653,0.019899633,0.028725771,0.01556426,0.00835588
0.001853541,0.066675994,0.3100959,0.004532132,0.01191331,0.011052838,0.015475113,0.020389503,0.018830368,0.008025734,0.007585371
0.003960411,0.062164548,0.220312428,0.004280747,0.011902484,0.011295425,0.017942399,0.023532543,0.025580552,0.011677435,0.005464691
0.000160307,0.062691683,0.806729845,0.002633918,0.005525532,0.00948849,0.008070185,0.020263949,0.021196605,0.022369903,0.017244173
0.003845425,0.065473059,0.389339658,0.00178963,0.011978175,0.005823638,0.011986837,0.021555787,0.013845073,0.014021814,0.005454336
0.004112319,0.062077087,0.143317901,0.006326332,0.010335558,0.011898128,0.013412655,0.031697785,0.022614415,0.012368608,0.008832801
0.002502108,0.066053889,0.278544858,0.008086082,0.008120647,0.011573305,0.011694367,0.025993795,0.021706932,0.016915343,0.008985729
0.002185184,0.062947958,0.398149066,0.002199395,0.011407357,0.014263394,0.006677595,0.025430885,0.032886623,0.007489806,0.01583562
0.004179515,0.062188971,0.642820065,0.000669352,0.005563598,0.014297265,0.006332237,0.016629589,0.031265413,0.01164912,0.019753708
0.001149351,0.067314561,0.282311464,0.006258763,0.011356101,0.011803017,0.015196295,0.020158325,0.024109211,0.02170965,0.016523925
0.004590643,0.059502081,0.149123464,0.006391379,0.01583245,0.007604657,0.013912286,0.025525157,0.031507489,0.017035196,0.0064489
0.00017437,0.06712446,0.873290884,0.001008776,0.002477341,0.010946073,0.006509512,0.012554881,0.022667656,0.008641158,0.010671052
0.00895893,0.05735369,0.446643837,0.002038739,0.008114012,0.011669812,0.009195239,0.018574201,0.029568774,0.009649914,0.007442527
0.007390706,0.056243564,0.529491568,0.002394239,0.009014877,0.011617199,0.007324693,0.017454706,0.026596618,0.012850518,0.006267417
0.005201644,0.0591042,0.187535963,0.005951757,0.016320142,0.006770039,0.010974494,0.02560879,0.028619666,0.024551033,0.015956282
0.000120206,0.062567722,0.246735867,0.007537694,0.012816594,0.018239295,0.013518803,0.023478673,0.0251917,0.019367136,0.007825817
0.001286132,0.063564721,0.436216664,0.010082935,0.006539632,0.014294448,0.013465601,0.018102911,0.021359539,0.013831503,0.005516828
0.011246904,0.051529554,0.599494228,0.000367086,0.010855697,0.007237676,0.010297328,0.017041149,0.018181408,0.008035847,0.007374402
0.006495181,0.057987881,0.585527059,0.001476484,0.010237957,0.002445545,0.014361858,0.015736293,0.022754456,0.008863338,0.009483172
0.006667116,0.057368466,0.408004776,0.001096546,0.01272353,0.01277969,0.015847496,0.019796445,0.017757852,0.004800491,0.011195993
0.001703006,0.061825082,0.362715808,0.002833754,0.011861307,0.019386104,0.01504155,0.023376706,0.03021845,0.021759138,0.010874142
0.000388035,0.067653972,0.587334122,0.00279251,0.005240861,0.015149587,0.010722732,0.020195402,0.01766616,0.0120869,0.012731104
0.002434568,0.063172271,0.283307457,0.000295577,0.012260461,0.016100837,0.012617738,0.025941222,0.03190244,0.026130451,0.012785927
0.000460583,0.068566557,0.149242681,0.004500032,0.01297384,0.016693028,0.012428157,0.027955804,0.024348304,0.017574433,0.008994674
0.001172205,0.069180464,0.230679928,0.001952366,0.013276081,0.013091761,0.013643983,0.025266234,0.017420751,0.012292162,0.014711334
0.003456556,0.066193301,0.050881907,0.003641368,0.017580506,0.009904857,0.012713794,0.028490761,0.020203094,0.022742726,0.014331104
0.002391133,0.066499861,0.248953668,0.003982689,0.011813109,0.016599066,0.012675678,0.021500231,0.022896713,0.021370951,0.011593038
0.001722948,0.064295733,0.043020459,0.006202887,0.016590276,0.015954362,0.015383282,0.027402554,0.027285074,0.019441264,0.006564251
0.005228909,0.062961764,0.053926936,0.005441288,0.013224072,0.016444834,0.018463448,0.020942734,0.025164773,0.020674703,0.007975623
0.004919288,0.064001191,0.130744034,0.006647478,0.012014134,0.014602352,0.013673499,0.02065175,0.02522915,0.016220753,0.009240987
0.002280873,0.065455374,0.613021262,0.000306832,0.009287081,0.009369932,0.006966421,0.021125276,0.020392162,0.006511406,0.004114392
0.015604098,0.044178669,0.023777593,0.009293302,0.016359515,0.010504929,0.013896344,0.026629936,0.03520839,0.013078085,0.020940542
0.000829827,0.064489074,0.949377448,0.002153053,0.003668424,0.007677406,0.005386916,0.01681515,0.012285643,0.009164351,0.004538188
0.000677875,0.066668727,0.324968149,0.00521709,0.013214953,0.006588414,0.015271218,0.025332539,0.021914581,0.00850127,0.009585507
0.004613726,0.065255561,0.110663431,0.009153056,0.013056179,0.010978989,0.016827586,0.022431209,0.015582757,0.014074548,0.00677368
0.001181065,0.064478378,0.442874859,0.004719408,0.010023539,0.012049788,0.008288231,0.022700288,0.022281365,0.02013692,0.020815518
6.31E-05,0.064804942,0.34354165,0.004646792,0.014016529,0.012192994,0.015014392,0.019863965,0.026372562,0.023096648,0.014992626
0.000704306,0.063063545,0.706743226,0.001622235,0.01177074,0.005054027,0.007294736,0.015815415,0.030171567,0.016870622,0.007673201
0.000376236,0.065798366,0.505430971,0.002639987,0.008187568,0.010341706,0.01131127,0.023273291,0.027516756,0.005825658,0.010136573
0.004752607,0.056698014,0.454546391,0.000510912,0.017305164,0.009468641,0.020371375,0.010859883,0.037402112,0.01562865,0.00857143
0.00891369,0.053369626,0.671730572,6.29E-06,0.004874096,0.020730129,0.009930263,0.015579838,0.023479872,0.01253411,0.011618368
0.003645255,0.061907335,0.258109602,0.007159717,0.014345511,0.004547704,0.01157207,0.024113909,0.028346357,0.028512056,0.015535587
0.003670441,0.066515264,0.449011144,0.000100588,0.010221718,0.008903412,0.009638002,0.018932868,0.024096319,0.004381175,0.011079743
0.000714161,0.069283783,0.386859769,0.001691066,0.009767678,0.009591265,0.011895146,0.022761438,0.021380689,0.015347908,0.012756387
0.00125521,0.062553927,0.268943769,0.001218479,0.01439574,0.016487741,0.016278394,0.022412012,0.032271665,0.010912058,0.011172946
0.00051603,0.065482703,0.524754612,0.00264442,0.008812695,0.010906655,0.010246902,0.019464366,0.030799383,0.016646906,0.021822194
0.00102835,0.065807603,0.028820811,0.009218338,0.014875523,0.012733234,0.025191702,0.021599499,0.023167104,0.016618093,0.005809937
0.000366657,0.065509782,0.14097501,0.005437027,0.013834839,0.017336805,0.015147103,0.025850751,0.02832389,0.019867925,0.009737734
0.002615399,0.065571157,0.484883596,0.001536836,0.008931889,0.008750353,0.0097246,0.019431998,0.029036995,0.006462659,0.00812348
0.000873107,0.068130925,0.299029596,0.003510603,0.011268408,0.012810148,0.013831847,0.020219823,0.02658401,0.016033665,0.014866993
0.002466588,0.065045089,0.413685783,0.004048672,0.011776629,0.01129188,0.005910372,0.024503099,0.02517742,0.011955916,0.005990301
0.004710539,0.062780114,0.304916508,0.003338474,0.011601887,0.014489114,0.010560021,0.020492777,0.020304456,0.013069214,0.005747218
0.004492314,0.059512561,0.610257657,0.002734327,0.006240876,0.015258696,0.009666373,0.015737907,0.027865634,0.013755447,0.013757362
0.002581025,0.062393426,0.660551827,0.002835935,0.005971445,0.013757946,0.009468521,0.013399375,0.029204954,0.015035004,0.014387208
0.005132121,0.060393862,0.629840615,0.001122894,0.008021032,0.006529011,0.008638142,0.017399461,0.026720397,0.012899424,0.012036081
0.000956807,0.065654575,0.08749086,0.012855887,0.012516021,0.014994077,0.018156368,0.024479348,0.021899247,0.022218132,0.008134389
0.006190568,0.057161446,0.53137518,0.001101684,0.013128399,0.008494958,0.012810774,0.018764656,0.022657014,0.012748815,0.01189793
0.002723467,0.062361864,0.292897763,0.005058977,0.01412929,0.012045919,0.016610742,0.020961103,0.023424381,0.01309124,0.007509096
0.000945951,0.064782686,0.411507117,0.002902913,0.014285933,0.009478651,0.010669696,0.024169265,0.020041508,0.014200098,0.011409927
0.000484869,0.071465794,0.489961981,3.07E-05,0.009802546,0.009907552,0.009720712,0.01504382,0.024788642,0.011898931,0.013475355
0.001645754,0.063898921,0.517976894,0.001957611,0.010238654,0.015806578,0.009956148,0.019085092,0.024331212,0.017179125,0.010194841
0.000218339,0.065608972,0.279454468,0.006788765,0.01491335,0.004552496,0.017757284,0.025201598,0.019700846,0.014965145,0.006954864
0.001303182,0.063904848,0.577012422,0.003864958,0.009811741,0.003695304,0.009253163,0.021522418,0.025066931,0.009992612,0.010149444
0.002356282,0.06729169,0.239532299,0.004232069,0.010643872,0.011665644,0.016065503,0.016891347,0.032523163,0.013302399,0.018893104
0.000454801,0.067449839,0.268886598,0.003333851,0.016917003,0.010543344,0.016978497,0.019336905,0.025745055,0.014964707,0.010385983
0.003035544,0.06453509,0.347982647,0.000851072,0.013396685,0.010493059,0.01622391,0.023582467,0.017228779,0.015973494,0.009815061
0.002853993,0.061624396,0.682002216,0.003060301,0.006329032,0.008835442,0.006606208,0.016493098,0.034514852,0.01598341,0.010526181
0.000881263,0.065643176,0.497430544,0.005076822,0.007015124,0.017020242,0.007233987,0.022993777,0.022289432,0.00884387,0.01203203
8.32E-06,0.068317827,0.384434992,0.005288237,0.009598186,0.009865739,0.009481424,0.019251953,0.03633771,0.00013891,0.038115485
0.000362211,0.068164716,0.094346961,0.005018022,0.015852414,0.009793017,0.016747591,0.030938017,0.016907263,1.52E-05,0.020368835
0.000748009,0.065215254,0.416629207,0.002607585,0.014355975,0.005858982,0.012228063,0.019480685,0.026160623,0.010807707,0.008529929
0.002822232,0.063880852,0.555486787,0.001895048,0.006428517,0.016489055,0.007072447,0.023135751,0.021122467,0.014589906,0.006621938
0.001866158,0.065660151,0.833923529,0.000523502,0.003472699,0.011688349,0.001226425,0.02013578,0.017954803,0.008469889,0.009536779
0.000729074,0.064452673,0.447586597,0.004159724,0.009194315,0.01215283,0.011428942,0.019905079,0.028085006,0.009971605,0.007282163
0.000617904,0.066627243,0.447483501,0.003834012,0.011440519,0.011320325,0.011965998,0.016053167,0.022899643,0.008106982,0.006555884
0.001467036,0.063741223,0.632519347,0.001186884,0.008450624,0.010114901,0.010784363,0.017748628,0.022173483,0.014601914,0.00614127
0.00113873,0.065065738,0.738326913,0.00170321,0.004563777,0.009425671,0.005564862,0.018009591,0.0252532,0.012932303,0.00982894
0.002184377,0.065487514,0.298367856,0.005271081,0.012003794,0.012035407,0.006284072,0.025443509,0.018128286,0.012333151,0.00884562
0.002231314,0.065590613,0.56036924,0.001200294,0.010089478,0.008949298,0.005664326,0.022285558,0.022953633,0.011555489,0.011113784
0.000438078,0.064915482,0.254475061,0.012398782,0.009260029,0.01618357,0.010217383,0.022653029,0.02688992,0.021237728,0.011325974
0.002917153,0.063916018,0.102432518,0.011480951,0.007630912,0.013664015,0.015517527,0.023359173,0.029880721,0.014957849,0.009866853
0.001091457,0.067213497,0.236603508,0.006217133,0.010159963,0.012852961,0.02010421,0.019008508,0.023586073,0.014978356,0.005167272
0.002284997,0.063304453,0.161058381,0.007708064,0.013172812,0.01458803,0.019759457,0.020109644,0.027695737,0.018029069,0.010243536
0.000267446,0.065002835,0.297797913,0.008357106,0.014252224,0.010156142,0.016640114,0.021847687,0.016801481,0.015622447,0.00501446
0.003914985,0.063673544,0.264099455,0.006033639,0.008011886,0.016508927,0.01005711,0.025377164,0.030584157,0.002363855,0.024907625
0.001216953,0.063713647,0.241730935,0.008807202,0.010899837,0.015257954,0.014572354,0.024370706,0.029504143,0.041295104,0.030705229
0.004805929,0.061812721,0.139460191,0.001662635,0.016591264,0.012741125,0.018054177,0.02390895,0.022778344,0.017107983,0.017378472
0.001600435,0.062347966,0.842928023,0.001203375,0.005424239,0.008441957,0.008736931,0.016429333,0.021357654,0.015452093,0.007704012
0.004125112,0.060580178,0.526127244,0.000710027,0.013820679,0.006190551,0.0142839,0.019902432,0.01940739,0.014560346,0.016367964
0.005144372,0.062330287,0.419937894,0.001859818,0.010105505,0.007362513,0.014202649,0.020452261,0.021816061,0.015434707,0.010107403
0.000779191,0.067880465,0.120572565,0.005994329,0.0144745,0.012385162,0.012672924,0.024741984,0.024506536,0.016284302,0.008233573
0.000300286,0.06977663,0.058540188,0.004825125,0.015218552,0.019150843,0.01614536,0.023486412,0.02367571,0.02848243,0.016640566
0.001967535,0.064416128,0.011544397,0.011414252,0.012044242,0.016151447,0.014337426,0.027498827,0.028935839,0.016218178,0.00699697
0.001349293,0.061536435,0.120916328,0.011095118,0.010657238,0.019856561,0.016425385,0.025134202,0.022934479,0.019396383,0.005713914
0.003510834,0.063604618,0.179411563,0.004715285,0.009653522,0.019014916,0.01680919,0.021425091,0.021038009,0.017533902,0.006944363
0.000817644,0.065318413,0.628122407,0.001782317,0.007411736,0.013648575,0.005595089,0.021469902,0.018374454,0.008872242,0.007846699
0.000331496,0.064947503,0.630750731,0.000580764,0.008546067,0.014166808,0.007281484,0.019200351,0.02409739,0.011956181,0.010369211
0.001622955,0.066557839,0.037875459,0.00670782,0.018847517,0.012115704,0.013685911,0.027232289,0.022987977,0.01837183,0.005478204
0.001199865,0.067082942,0.370792176,0.004834329,0.006973002,0.020386105,0.009500098,0.021300369,0.026295142,0.018631619,0.00808371
0.00032281,0.065758169,0.538329888,0.004978001,0.007723675,0.008102123,0.014169145,0.017579813,0.023079811,0.012243912,0.008511722
0.002834676,0.063631121,0.211411491,0.004878939,0.010650434,0.014940263,0.013380501,0.022159869,0.029084811,0.014316033,0.01102947
0.005796413,0.058245387,0.572399355,0.004175253,0.00456727,0.016793251,0.009119429,0.020806523,0.027814466,0.01430287,0.007362149
0.009832232,0.0540108,0.259263697,0.005979177,0.012245697,0.012996542,0.01040999,0.022029447,0.029663891,0.009981083,0.00652958
0.002707023,0.061482618,0.505493444,0.004532088,0.009821628,0.011001243,0.013361615,0.017900274,0.024347624,0.016642306,0.009193376
0.003293375,0.060813251,0.465113722,0.0044386,0.008768344,0.011555541,0.014043199,0.021172071,0.019872204,0.014884402,0.004228426
0.000421336,0.064557556,0.033414793,0.012084554,0.010242168,0.01423979,0.022694909,0.019909337,0.036973256,0.00866889,0.019283308
0.001168356,0.065713802,0.647835068,0.001708349,0.008858274,0.010818625,0.006103376,0.022233723,0.013800582,0.016684155,0.009353678
0.000208257,0.064880032,0.148769909,0.006624428,0.01690027,0.012214208,0.020832244,0.020720992,0.033586677,0.019220154,0.008134871
0.000667183,0.068072029,0.537679542,0.001268543,0.00913065,0.010907228,0.006897048,0.022611134,0.018623442,0.010617963,0.005640223
0.001339977,0.063113446,0.419481109,0.00295418,0.012509411,0.012349472,0.010037817,0.024592217,0.02691857,0.018160004,0.012365665
0.003451803,0.063051765,0.005537373,0.005645216,0.015108053,0.017563399,0.016582704,0.025562025,0.031403937,0.020831552,0.007858585
0.004285391,0.062602355,0.458216146,0.002674829,0.006328305,0.010578993,0.008883427,0.021967186,0.033208269,0.012813697,0.015521486
0.002534022,0.064742809,0.400761587,0.00056989,0.016157034,0.004537183,0.01285553,0.017451109,0.026169196,0.011994443,0.007798571
0.001545735,0.067150596,0.346344035,0.003627659,0.013432352,0.005707113,0.012005789,0.024965391,0.01258046,0.010251118,0.008268748
0.004384098,0.062878351,0.261261005,0.002256996,0.014485009,0.013818861,0.012488309,0.01976413,0.025729863,0.006786298,0.009992806
0.001858072,0.066714645,0.264829087,0.00413253,0.010583921,0.014484209,0.010377438,0.023357295,0.024366677,0.013618094,0.00901479
0.000297251,0.066627365,0.118751008,0.006278103,0.015224929,0.016109821,0.015788934,0.022163357,0.025925469,0.017646141,0.007727942
0.003777789,0.063023939,0.160141616,0.007266828,0.01493521,0.014483703,0.013137738,0.023764335,0.023391896,0.014492627,0.012260633
0.001052479,0.070493998,0.114775506,0.006146652,0.013950442,0.012321073,0.014633862,0.020566005,0.025267281,0.016781193,0.01017997
0.004350537,0.060068857,0.601804416,0.005945017,0.009650402,0.006141424,0.006167332,0.020870674,0.018352942,0.008074584,0.005950309
0.013773338,0.045239047,0.311226948,0.002771718,0.018912223,0.008474756,0.01344895,0.023524071,0.026039076,0.012564941,0.009580739
0.002625579,0.058615567,0.422967005,0.006194565,0.009987415,0.014898284,0.014817598,0.02455743,0.019370708,0.013676041,0.005655801
0.000644688,0.067965681,0.56255005,0.003390131,0.00808486,0.008613063,0.009884692,0.019293226,0.020192191,0.002716168,0.013930169
0.006488103,0.056051808,0.073279908,0.009379075,0.012309908,0.01753918,0.014093173,0.029664153,0.019137861,0.009015898,0.018586328
0.000794603,0.065517314,0.289396432,0.006210302,0.01147102,0.010086678,0.015825968,0.022526573,0.023145235,0.004731209,0.015160814
0.001823671,0.068918781,0.050130249,0.005062801,0.014989652,0.010657763,0.01419344,0.026654337,0.024179145,0.016945924,0.005426717
0.000117242,0.07046909,0.135036488,0.007640279,0.013477812,0.011045308,0.014336469,0.021746155,0.026991423,0.017602803,0.008604199
0.000241791,0.06898475,0.369164656,0.003499231,0.007089502,0.016294003,0.009170036,0.024247989,0.028416729,0.014158655,0.00716533
0.007104728,0.059904287,0.025863707,0.006422629,0.012129832,0.015434141,0.02091726,0.020291581,0.037894689,0.01483514,0.015233196
0.000508255,0.064987489,0.467865301,0.001686982,0.009899629,0.013767126,0.006475543,0.025208427,0.024855084,0.013877867,0.014703311
0.005086071,0.061843991,0.52388002,0.000657572,0.008917557,0.009207176,0.010398834,0.018681078,0.019717381,0.016119637,0.008086191
0.003174643,0.062404068,0.588956788,0.00165224,0.008103063,0.008783168,0.010688585,0.017799107,0.02239491,0.013366209,0.004878009
0.002977768,0.065896037,0.096970018,0.003664391,0.014540244,0.009555924,0.020215798,0.019870678,0.02916365,0.012708548,0.019514171
0.001033077,0.065485875,0.444581014,0.009049416,0.010715563,0.011251368,0.01367451,0.016262592,0.018542321,0.011501577,0.004223533
0.004209253,0.059718389,0.202038937,0.006908474,0.011843278,0.018735365,0.017697751,0.025438626,0.019152073,0.014491584,0.007513378
0.000423341,0.064124534,0.670183771,0.000428416,0.006084395,0.016790095,0.006637968,0.026185497,0.01632906,0.010138175,0.019897518
0.000631275,0.068859626,0.360108868,0.00229762,0.012637673,0.006730378,0.011955316,0.01961373,0.02685785,0.005454028,0.013903898
0.004186895,0.06011208,0.03744287,0.007764121,0.014624225,0.017347876,0.018159882,0.027701329,0.025922063,0.019891289,0.006788008
0.003179922,0.063580107,0.551649448,0.002222713,0.009528028,0.010812385,0.008761007,0.0193389,0.022631429,0.009708629,0.005627513
0.004454712,0.059100268,0.243825994,0.003779964,0.018032325,0.0108479,0.016962353,0.024856348,0.021157577,0.017181494,0.010767845
0.000656622,0.067458676,0.266013118,0.003463836,0.011079461,0.014708461,0.01420782,0.024140877,0.028995491,0.017942074,0.007561393
0.001907939,0.065586907,0.614827931,0.000864434,0.010091706,0.008824303,0.006274888,0.021395281,0.016544648,0.00816873,0.006861221
0.005651291,0.05800337,0.554703552,0.000359812,0.009254818,0.013977502,0.009594134,0.020616086,0.024232623,0.014509123,0.007218322
0.00755918,0.054920246,0.436423123,0.000330777,0.015462676,0.008615638,0.012985487,0.022954256,0.020377655,0.014039186,0.009495965
0.004025625,0.058583392,0.114629862,0.00472542,0.016265605,0.01827894,0.012291921,0.026938386,0.03628744,0.014161273,0.013262531
0.000730539,0.063990874,0.162581251,0.005308403,0.01360667,0.015046466,0.017594288,0.027144842,0.022095616,0.016550529,0.006375175
0.001484388,0.066726544,0.393224418,0.004341834,0.007569968,0.010745044,0.013600127,0.023974948,0.02173328,0.018034095,0.00972287
0.007277699,0.056339381,0.391405859,0.004047831,0.011424903,0.016872453,0.013262756,0.014923129,0.031692155,0.011321596,0.007154441
0.001214939,0.064759204,0.68548031,0.000568123,0.010062585,0.003614995,0.007673784,0.017223306,0.026816719,0.00434327,0.014423323
0.007586842,0.059757885,0.608233232,0.001108091,0.006435939,0.011102393,0.008698377,0.01544352,0.021076539,0.01562219,0.008408362
0.003563149,0.064279234,0.28455487,0.001858762,0.016088933,0.005731419,0.014976058,0.022873488,0.019551423,0.015652983,0.008263998
0.000935259,0.064309417,0.369505229,0.000639243,0.014209025,0.014199502,0.011231897,0.023563971,0.025697341,0.013140686,0.009554533
0.000435364,0.065232522,0.091526228,0.008569911,0.016489176,0.01318356,0.019063518,0.023443651,0.02188003,0.017936226,0.004746077
0.013686403,0.047230205,0.102919904,0.010600263,0.011526041,0.01215391,0.018315765,0.023542039,0.02434889,0.021239889,0.008322839
0.001600864,0.066233934,0.643242955,0.003101625,0.003832189,0.010709414,0.007548728,0.020137209,0.016381238,0.009488654,0.004932044
0.001857648,0.060565854,0.432284363,0.005422191,0.00840842,0.015803056,0.01200384,0.025678031,0.026324434,0.017218715,0.013710254
0.000631224,0.065338174,0.771273589,0.000993963,0.006512887,0.008460437,0.002850524,0.020590375,0.021846006,0.011202516,0.008757491
0.000423638,0.068944473,0.845417895,0.000149671,0.004485397,0.005157147,0.000729441,0.01977978,0.016958398,0.012831729,0.009348809
0.000698385,0.066127546,0.532280472,0.000171161,0.012706242,0.008032182,0.011880362,0.017628017,0.027689793,0.019271972,0.014050557
0.000447243,0.069140765,0.585380256,0.000817125,0.010360177,0.006523539,0.006712119,0.016119702,0.02935146,0.007727479,0.018638577
0.000218985,0.067250938,0.381984095,0.002446914,0.01418261,0.011048639,0.01260383,0.018670144,0.027157211,0.016235096,0.007776916
0.000310557,0.065240624,0.241692985,0.004669441,0.015233183,0.012821585,0.015967182,0.024596974,0.026705126,0.018972752,0.00673316
0.000100171,0.068205332,0.123484651,0.009325985,0.012948039,0.014895747,0.010331226,0.025863317,0.026540808,0.01972606,0.00687837
0.000722459,0.067705997,0.279831225,0.002398075,0.01698545,0.00623208,0.01548856,0.022049645,0.022690463,0.013136867,0.034697816
0.002493198,0.065109302,0.236493798,0.006230231,0.010627074,0.017018971,0.012949967,0.025192295,0.018261631,0.015253551,0.006552996
0.000843231,0.064856248,0.415316725,0.000941366,0.009229443,0.020776237,0.009737994,0.023471717,0.026493069,0.01700103,0.014192044
0.001830326,0.062653553,0.780857798,0.001433594,0.006067052,0.01027678,0.003295651,0.014915717,0.035978854,0.011179092,0.007675602
0.009853075,0.053556917,0.334655539,0.008096999,0.00994537,0.00775858,0.011771538,0.019428608,0.033709386,0.017391753,0.014429878
0.002139102,0.061503283,0.174240043,0.00539901,0.016936602,0.015972761,0.018741375,0.023381249,0.026395661,0.015442688,0.008583643
0.008469121,0.057172679,0.150200634,0.005248024,0.015675173,0.014341014,0.014232431,0.019926084,0.024889714,0.014503769,0.008408979
0.001215491,0.069469908,0.023128598,0.003650471,0.016653469,0.011587139,0.021383637,0.021637203,0.021682206,0.020898074,0.010277208
0.001416856,0.0666556,0.571801954,0.002093937,0.010858313,0.005550686,0.004010388,0.021291922,0.017680071,0.006119106,0.009474496
0.008745974,0.054298589,0.341621803,0.008395073,0.008594518,0.009072395,0.014766801,0.022573066,0.024595048,0.015276019,0.006333319
0.001951639,0.063250844,0.417931577,0.007941958,0.012000209,0.007417957,0.011694782,0.021039254,0.014336562,0.025335016,0.020154788
0.006750471,0.055769716,0.476944819,0.006902295,0.0109575,0.009870274,0.011109028,0.019884441,0.01683351,0.004910499,0.010214447
0.00273964,0.060982007,0.62872797,0.002792429,0.00748634,0.01301721,0.007090023,0.01614257,0.032217677,0.013689319,0.027665883
