beta1,z,shortRho_m[1],shortRho_m[2],shortRho_m[3],shortRho_f[1],shortRho_f[2],shortRho_f[3],muRho,sigmaRho
0.042164901,0.813796816,0.002996502,0.007029364,0.005646345,0.008165802,0.016018382,0.017103822,0.010282356,0.005607657
0.043007696,0.550928254,0.002538737,0.011849083,0.002480046,0.00850697,0.019758645,0.02311332,0.014765695,0.016773213
0.042945914,0.626015368,0.002701169,0.011180608,0.000625136,0.010881027,0.0157,0.023656649,0.031573888,0.02994345
0.043087134,0.334970984,0.003523265,0.014863774,0.003025359,0.01049642,0.024331689,0.017162723,0.011551345,0.008709831
0.043257302,0.516079917,0.003832526,0.006036754,0.008219412,0.008693753,0.019515817,0.021066837,0.012222688,0.013660496
0.043370505,0.492915313,0.00333011,0.00809382,0.008426168,0.00994982,0.017678676,0.02529113,0.015152359,0.006569255
0.04330847,0.099427584,0.014252939,0.008363008,0.00670482,0.018899705,0.021626538,0.028461884,0.013359424,0.009413277
0.04271829,0.059955916,0.013041692,0.011442987,0.009892746,0.018611617,0.023950317,0.021006763,0.012007037,0.005569467
0.042487152,0.119120378,0.012687426,0.010621913,0.012286577,0.020004983,0.020259192,0.021102191,0.015196035,0.00597896
0.043152781,0.114714315,0.008704764,0.012552443,0.009971004,0.015493962,0.026893835,0.014880636,0.018393859,0.004938254
0.043208162,0.521819639,0.002975059,0.007582463,0.007256113,0.010296853,0.020041608,0.014302858,0.012517716,0.004779558
0.043327693,0.314398533,0.004637479,0.012058915,0.012754139,0.00665563,0.025981124,0.020509266,0.015170119,0.009494787
0.042999938,0.051181371,0.013350008,0.012867534,0.008886259,0.019757912,0.026511134,0.010547467,0.019622872,0.011406658
0.043056953,0.388294802,0.003958882,0.00888726,0.011751489,0.012740072,0.021875354,0.018233968,0.016669683,0.007255846
0.043201032,0.461134896,0.003515713,0.013360143,0.002406041,0.01326344,0.020869451,0.019970991,0.003378919,0.018690462
0.043151786,0.913808848,0.002669753,0.001798354,0.008995021,0.000656243,0.021984294,0.016133687,0.014918327,0.007678514
0.043014998,0.071889699,0.010421036,0.014880571,0.005586163,0.015288305,0.025518292,0.026327666,0.021025704,0.005392351
0.042877706,0.281576571,0.007230985,0.00980205,0.007831746,0.012816459,0.02411505,0.02246688,0.01890878,0.008394594
0.042756983,0.515711578,0.004782938,0.007519554,0.009078652,0.006771286,0.022690675,0.015451133,0.011024804,0.005833465
0.042667161,0.685627193,0.000827511,0.011449716,0.004621356,0.009220531,0.013821234,0.019972813,0.005751457,0.010339497
0.042685913,0.621316576,0.004474298,0.010262616,0.002943173,0.008664156,0.021173313,0.015613728,0.013984857,0.010332401
0.042550943,0.103933777,0.013032328,0.009704125,0.010457746,0.017998461,0.018870571,0.027710355,0.016898853,0.010857077
0.042728343,0.193146633,0.011379001,0.005624439,0.021545912,0.015304921,0.024496086,0.013273494,0.021916716,0.013942639
0.04278092,0.053835738,0.013255274,0.013239442,0.015129116,0.019874536,0.020018538,0.020769393,0.015912788,0.004180221
0.04240425,0.174345397,0.011229037,0.006870423,0.01295923,0.023151065,0.019376359,0.018146683,0.015646815,0.00915939
0.04262011,0.408688531,0.009195149,0.009486641,0.00518331,0.011255528,0.019374305,0.022619661,0.011375093,0.005248697
0.042994421,0.086248271,0.009084409,0.012842396,0.011636002,0.017139693,0.022592081,0.02052527,0.018649978,0.004315618
0.043583511,0.0555881,0.012184301,0.011792567,0.01338279,0.019987924,0.024951311,0.015901295,0.019329751,0.006312041
0.04262065,0.66572498,0.006120675,0.004394326,0.012231364,0.003038743,0.023998766,0.013164258,0.011167875,0.01746301
0.042404732,0.274132218,0.008375766,0.011356472,0.013952708,0.014843897,0.024179068,0.011412669,0.012656051,0.004606407
0.042573093,0.133284218,0.009263671,0.010375532,0.01466646,0.020075312,0.024574369,0.014101685,0.015293931,0.006012866
0.043399197,0.637113588,0.003098002,0.007428987,0.006632606,0.014580139,0.019937365,0.009342935,0.006867295,0.009291159
0.043365042,0.039284092,0.013215003,0.01106171,0.014198555,0.020331334,0.020933389,0.023307958,0.015864061,0.006263898
0.042924129,0.06999505,0.006753112,0.013059697,0.011326144,0.022651888,0.022117186,0.01942909,0.014585584,0.006618383
0.042936053,0.30699648,0.005865361,0.015045937,0.006620892,0.010597877,0.02345827,0.029425364,0.010009044,0.019302326
0.043360489,0.246895641,0.005622476,0.00859144,0.011951109,0.015295619,0.018762312,0.021379035,0.020292996,0.012103749
0.04328245,0.063471781,0.007561385,0.013681684,0.01015878,0.018764161,0.020721343,0.025494632,0.013043257,0.015593678
0.043232087,0.233637618,0.007035643,0.012080925,0.006023015,0.009856937,0.025249174,0.011075471,0.013373973,0.022127388
0.042923117,0.134455564,0.007505711,0.014514909,0.011253617,0.018762334,0.019511733,0.026102856,0.01345363,0.008144758
0.042595444,0.022680522,0.013616036,0.009921503,0.012625265,0.016444385,0.028752248,0.015694935,0.010033391,0.01000722
0.042646592,0.236446951,0.013548464,0.00937047,0.011435153,0.016954315,0.021269734,0.021402448,0.017252327,0.004125226
0.042816307,0.065063254,0.012335259,0.012290367,0.012303072,0.020104161,0.022319607,0.02028149,0.015912525,0.004253504
0.042739817,0.097485702,0.010948674,0.009603198,0.01106068,0.01518995,0.020913784,0.022056535,0.016238721,0.005317408
0.04264347,0.249569766,0.008220226,0.011867321,0.005036636,0.01582578,0.019476043,0.021160871,0.008098642,0.009474127
0.042960304,0.179043804,0.011161236,0.012265157,0.012490276,0.016533841,0.023412595,0.01492399,0.014840228,0.005390347
0.042878091,0.309500756,0.008585274,0.010587484,0.008209377,0.019665247,0.018559478,0.013603556,0.014087787,0.004749401
0.043666059,0.218807153,0.008825775,0.008492023,0.01277064,0.012863111,0.025826357,0.015549692,0.011451416,0.005679288
0.043314493,0.078555816,0.010597717,0.010980735,0.013640206,0.018483866,0.027006655,0.016737627,0.016326935,0.010146373
0.043602927,0.524599603,0.006014011,0.00634704,0.009781812,0.009789575,0.01779613,0.017764754,0.01059879,0.005363324
0.043581157,0.064795045,0.01246389,0.008874441,0.016622441,0.010053392,0.024898241,0.024531389,0.010909553,0.008449088
0.043665605,0.088582319,0.015632106,0.006806163,0.009927749,0.025840154,0.019305568,0.018642017,0.013686161,0.009019189
0.043310006,0.092517975,0.012651435,0.014237593,0.004407229,0.020177224,0.017122116,0.025663816,0.014517031,0.006744665
0.042841517,0.000854219,0.009440664,0.011605604,0.012066483,0.022582528,0.025454384,0.014035646,0.014286883,0.008047766
0.042737903,0.140747636,0.012547165,0.006039684,0.012520882,0.016305906,0.024639707,0.015270627,0.019279679,0.005941466
0.043323782,0.001104842,0.015818914,0.011557166,0.011998315,0.018959908,0.025586103,0.01530999,0.021136999,0.007219772
0.043277174,0.294152749,0.007517774,0.011672648,0.00462912,0.012743779,0.021463119,0.016659288,0.010179007,0.0055004
0.042956236,0.580421697,0.001550034,0.010114648,0.012385427,0.015072512,0.016557466,0.023332644,0.013858313,0.02027986
0.043299627,0.103663455,0.007206969,0.009553534,0.011543679,0.018694702,0.024883441,0.018138108,0.022850981,0.007677359
0.043489519,0.053044571,0.011099791,0.007445316,0.012778803,0.017824407,0.025383246,0.025205237,0.017776604,0.011232
0.043512401,0.550490438,0.008297097,0.00557773,0.005790991,0.013801827,0.013616489,0.01756748,0.01161937,0.006902954
0.043319586,0.483843505,0.000565546,0.015973115,0.000498531,0.009503244,0.024924537,0.015430602,0.024679869,0.013672279
0.043367405,0.328216755,0.001142409,0.018826569,0.002432713,0.010742397,0.026393575,0.016147732,0.016075698,0.016512962
0.043361667,0.400275493,0.010089065,0.007571415,0.011062703,0.015650638,0.018082984,0.014835028,0.01400651,0.004168414
0.043177817,0.048939867,0.01295022,0.01168867,0.011668846,0.018797489,0.020642244,0.025271742,0.017542432,0.004238322
0.042887033,0.607993172,0.007494737,0.00442414,0.007660344,0.014632728,0.01593874,0.020287278,0.010340457,0.01193016
0.043215267,0.399501125,0.0012736,0.011147158,0.005196861,0.011483805,0.018070986,0.025443832,0.016042215,0.006931617
0.043163129,0.010384115,0.017062049,0.011578585,0.00980846,0.014433157,0.029456098,0.019706763,0.016048586,0.006427382
0.043167477,0.51266722,0.003696575,0.00701317,0.011219869,0.013352506,0.016237176,0.017571616,0.016543491,0.004643852
0.043203992,0.505170335,0.013919611,0.000754893,0.011714992,0.012947308,0.01979048,0.0144651,0.012648754,0.00486401
0.043095192,0.783782517,0.000429459,0.00961216,0.001654406,0.009582771,0.016475224,0.012846975,0.005403653,0.004440737
0.042927801,0.481190632,0.000499052,0.010283278,0.002515914,0.006097518,0.023456551,0.026231533,0.01637914,0.009833685
0.042891109,0.132758682,0.008352157,0.011265608,0.00850819,0.013915206,0.024752531,0.020016151,0.016762248,0.012973476
0.042889996,0.398442552,0.006411245,0.010594568,0.005824738,0.009068292,0.022254416,0.021105112,0.013521464,0.005829821
0.042814624,0.153651935,0.010264204,0.00913123,0.019740918,0.021482301,0.023161372,0.017632139,0.019339485,0.006261579
0.042947925,0.098350632,0.010125127,0.010269327,0.009509338,0.021685666,0.02554402,0.025895403,0.012526438,0.009318907
0.042727812,0.770993877,0.002586388,0.008884639,0.003007959,0.007738422,0.015552281,0.021918627,0.016560195,0.015949265
0.042967224,0.302776769,0.005875063,0.009196722,0.009508955,0.016461698,0.016496843,0.029857303,0.019393858,0.007799992
0.042126526,0.32148052,0.00924812,0.011802249,0.004606911,0.016041657,0.018926901,0.021806942,0.016563459,0.015599983
0.042613074,0.400316527,0.004780906,0.00869549,0.011167875,0.014295942,0.017763073,0.018787683,0.009785499,0.009714978
0.042943618,0.185225625,0.004830624,0.014643212,0.01045204,0.012498748,0.024609118,0.020294646,0.011344862,0.005715915
0.042968753,0.272477624,0.006958571,0.01029086,0.004712368,0.016223129,0.018503069,0.021909925,0.018743198,0.006450593
0.042980976,0.781493459,0.001262247,0.008156733,0.008853031,0.003220739,0.020766993,0.009921939,0.007649446,0.009436349
0.042902786,0.655133134,0.00085051,0.009252419,0.008514955,0.012247466,0.014652966,0.018127952,0.012262429,0.005173099
0.043799241,0.256686075,0.008079694,0.010641155,0.011828874,0.019372719,0.022032006,0.018679773,0.013731029,0.007541231
0.043228444,0.195934007,0.014061542,0.010387884,0.008392566,0.012264383,0.022488279,0.028051204,0.010662877,0.024716737
0.042831843,0.242209378,0.009517194,0.009377799,0.009227913,0.015087647,0.024034318,0.013689723,0.013177896,0.006752209
0.043042305,0.356959249,0.003092812,0.012751419,0.008400505,0.017815069,0.017269499,0.016082885,0.017558293,0.010621253
0.042727953,0.522321641,0.000377007,0.010499675,0.009006991,0.005291989,0.019018615,0.018262099,0.010513215,0.006218536
0.043176104,0.260573778,0.013828432,0.012177952,0.006134039,0.013820815,0.019701508,0.018376938,0.014588621,0.004166881
0.042915793,0.731471923,0.000404372,0.005379428,0.012369624,0.009559171,0.013800028,0.022993746,0.010732952,0.007888747
0.042797489,0.271494362,0.01608723,0.007869989,0.005209389,0.016027784,0.027115574,0.011712852,0.014128972,0.019848164
0.042915618,0.117122776,0.014720866,0.008403402,0.012348995,0.021188693,0.019187735,0.017800069,0.016357134,0.009474654
0.042981684,0.475000086,0.009186628,0.00667033,0.008317011,0.013738786,0.016888816,0.014232977,0.011837508,0.015583961
0.042715709,0.718027281,0.000575719,0.006695864,0.007996384,0.006373715,0.020436352,0.01185295,0.010336663,0.008179747
0.042858089,0.61777497,0.002139033,0.006678684,0.007423404,0.005930256,0.01752583,0.021971197,0.010438327,0.010025469
0.042508023,0.184672865,0.004914822,0.014696262,0.009127834,0.017770627,0.022973573,0.019501063,0.014635166,0.005899365
0.042457935,0.02471306,0.012110721,0.013155009,0.012529918,0.016018744,0.028948591,0.014281448,0.016119578,0.006653639
0.042481635,0.362681913,0.006652299,0.011949359,0.011625842,0.010618728,0.025853782,0.007895934,0.017909451,0.016095952
0.042476731,0.158476874,0.013225044,0.008244948,0.013723145,0.015068389,0.020911387,0.030049375,0.020329663,0.009614917
0.042833361,0.153109845,0.004763306,0.01132259,0.011274739,0.016378461,0.025465016,0.021564771,0.012233055,0.009578722
0.042839842,0.638736275,0.009448028,0.002821907,0.014560804,0.009338751,0.017722715,0.024143306,0.014439611,0.010465032
0.04259933,0.529810622,0.001414795,0.013865574,0.00479348,0.013077696,0.017865041,0.021975726,0.002848889,0.017257387
0.042990637,0.840436258,0.001252123,0.006609039,0.005825799,0.002134419,0.020330854,0.012076098,0.006748276,0.008910954
0.042755471,0.446112402,0.002887436,0.008316149,0.011423118,0.008627869,0.022100327,0.012078226,0.005847001,0.010670384
0.043271536,0.69273697,0.005553699,0.00482821,0.009839186,0.009347281,0.012136981,0.020965909,0.013452821,0.004324526
0.043591194,0.477434481,0.008187171,0.005335298,0.016316581,0.020964527,0.014337531,0.01520847,0.013486495,0.004058403
0.042991668,0.4892083,0.001819245,0.010677058,0.005203759,0.016756412,0.017328412,0.020523611,0.004612395,0.019715838
0.043328786,0.513624836,0.003792763,0.008962837,0.00992232,0.012053305,0.021331606,0.01109191,0.008410753,0.016530979
0.043041673,0.529393521,0.002153908,0.010880414,0.007550307,0.011416974,0.01738313,0.019313181,0.012728206,0.013687086
0.043179162,0.41325066,0.007453087,0.008394414,0.006491011,0.010340548,0.017581463,0.02297248,0.014139739,0.005730309
0.04310359,0.080113479,0.01276627,0.014827249,0.003001238,0.019799322,0.023697689,0.016627824,0.01388643,0.005186189
0.043416161,0.290037998,0.007270463,0.012576833,0.00358166,0.01615446,0.021504677,0.014436071,0.015793703,0.00507899
0.04347209,0.032910922,0.011758685,0.013490512,0.006960703,0.017857661,0.020623348,0.018975286,0.014680837,0.004214803
0.043421022,0.38515758,0.006240958,0.009475286,0.010679023,0.017382786,0.021474099,0.011496373,0.013251826,0.006087611
0.042842728,0.270282879,0.010287586,0.011539702,0.002983075,0.016034555,0.029138313,0.009397742,0.012909009,0.009404135
0.043026523,0.575336243,0.001497794,0.011307896,0.00669924,0.010908705,0.020566566,0.016615119,0.013106592,0.005387332
0.043221058,0.445612128,0.009709418,0.004227357,0.019042608,0.010393338,0.024713894,0.017183872,0.013246829,0.008563281
0.043003205,0.113946923,0.013892712,0.008210329,0.012121611,0.015488127,0.023836173,0.013462076,0.009888905,0.005815058
0.043032036,0.218968459,0.011365296,0.007137796,0.011428396,0.016898938,0.025594149,0.014974117,0.018159139,0.006402159
0.043194654,0.243005916,0.009050965,0.010929499,0.010538877,0.01295625,0.024811094,0.013990751,0.013452221,0.00536981
0.043288429,0.523246984,0.00543349,0.009385155,0.009617332,0.007570441,0.019025631,0.019337136,0.010903072,0.007651367
0.042976311,0.482026798,0.009504112,0.01054583,0.006689282,0.01307142,0.02043379,0.010765855,0.004928661,0.006459309
0.043227548,0.250182115,0.011851877,0.010777271,0.008497079,0.019238308,0.016019636,0.019819619,0.016475557,0.002730508
0.043087972,0.215236791,0.010129283,0.00853361,0.007812415,0.010646037,0.022755329,0.024053973,0.01424112,0.009698695
0.043083919,0.566989065,0.001526777,0.01017249,0.008943433,0.01384747,0.018631636,0.009296302,0.011188103,0.006276888
0.043092317,0.099038236,0.010213711,0.008257786,0.016590364,0.018990023,0.022833646,0.026238268,0.013693861,0.016261249
0.04328619,0.35558581,0.005941629,0.011857534,0.00837117,0.015632565,0.019181613,0.017262507,0.015188892,0.00675422
0.043361045,0.044940021,0.009842292,0.011379648,0.009362488,0.017027466,0.021888729,0.019095445,0.014279264,0.004365463
0.043507106,0.092771777,0.009263386,0.012544873,0.009738422,0.020967693,0.022420577,0.015063636,0.01041898,0.0058191
0.042918385,0.410552134,0.005301555,0.009922539,0.005800308,0.011022696,0.022657743,0.014254879,0.010951001,0.010119383
0.043146952,0.02963282,0.016736618,0.008274678,0.012502846,0.020089977,0.022426127,0.021168106,0.011983738,0.005180898
0.042960211,0.489009724,0.005045671,0.009160307,0.010123456,0.012882944,0.020934066,0.01565546,0.009556419,0.004875028
0.043203049,0.068402639,0.016650801,0.006740876,0.015223171,0.015949076,0.022369688,0.018254519,0.015555454,0.005466292
0.042886456,0.012921857,0.014069865,0.011853717,0.009010695,0.020468296,0.016435568,0.022333789,0.015584624,0.010020721
0.042911678,0.600045687,0.004449388,0.008166158,0.00224525,0.005507171,0.023964497,0.013519175,0.01236165,0.00898915
0.042663094,0.206653332,0.006217768,0.011284059,0.007032856,0.012506035,0.022171452,0.026232842,0.011050964,0.012247955
0.043015169,0.152347644,0.014974195,0.005347684,0.014559395,0.01438389,0.021413893,0.020665499,0.018235414,0.006949882
0.043287927,0.522504231,0.004273694,0.006772091,0.012363832,0.013349876,0.020837335,0.017994412,0.018796532,0.006601336
0.043047291,0.333887618,0.008716175,0.010726628,0.002739507,0.015175102,0.016475223,0.018078788,0.012083982,0.009614247
0.042961281,0.154344772,0.009183677,0.009910972,0.009805135,0.014461577,0.020964336,0.022486602,0.013789945,0.005479379
0.042995213,0.252890162,0.006508841,0.013626244,0.007865099,0.016468373,0.024744126,0.012745252,0.01340687,0.004191414
0.043292511,0.465478607,0.003822479,0.009026311,0.010600547,0.007127469,0.020593768,0.017543445,0.011146988,0.007383068
0.043162131,0.018599,0.012944593,0.013235933,0.00737449,0.016309278,0.023256524,0.01831898,0.013577116,0.008466411
0.043262594,0.383971804,0.003890327,0.011805838,0.00288725,0.009033921,0.029019541,0.011775475,0.019420504,0.009838401
0.043373702,0.303211959,0.010672768,0.01079851,0.005653728,0.01094773,0.022989607,0.023269298,0.019671501,0.025937348
0.04328018,0.179708407,0.008314536,0.012483045,0.011435901,0.020767612,0.017233004,0.02836979,0.010389272,0.00935468
0.043270845,0.276330961,0.003250366,0.015915395,0.002468673,0.020074089,0.020017826,0.021513617,0.009244589,0.011586198
0.043473411,0.492216718,0.006254448,0.012867419,0.000782878,0.012756329,0.021886994,0.010608071,0.014126425,0.006773578
0.043397078,0.368139361,0.013177409,0.009881124,0.000463444,0.017571452,0.017142163,0.025333161,0.016051691,0.01054651
0.042856465,0.365641404,0.002369665,0.014363643,0.003261092,0.013520523,0.021652223,0.012620725,0.008474357,0.007447492
0.043121204,0.046978593,0.021454269,0.006491342,0.007487591,0.020105417,0.021139165,0.023075273,0.011963264,0.005677089
0.04303973,0.16024948,0.013704033,0.009100402,0.009425628,0.024096249,0.023940276,0.012335315,0.012613104,0.005759559
0.043109178,0.87455157,0.003450451,0.006422128,0.000966789,0.003785078,0.016087182,0.025048553,0.007415042,0.016884749
0.043226956,0.015940267,0.013288468,0.009312072,0.017210557,0.018376581,0.02573744,0.011111521,0.019247456,0.007512448
0.04317706,0.363079759,0.006601805,0.007056959,0.01022129,0.010935287,0.032117355,0.002412005,0.014051969,0.01263615
0.042946325,0.652118194,0.008016218,0.00557811,0.007510972,0.008758291,0.023841952,0.004022794,0.008986535,0.007508645
0.043767033,0.481795857,0.000683501,0.009251914,0.002805272,0.012858581,0.021840773,0.01555533,0.010435589,0.009487882
