beta1,beta2,shortRho_m[1],shortRho_m[2],shortRho_m[3],shortRho_f[1],shortRho_f[2],shortRho_f[3],muRho,sigmaRho
0.003355771,0.041213723,0.00917677,0.011456161,0.01858451,0.021244374,0.020007267,0.032851536,0.024396126,0.014639229
0.001136728,0.041820512,0.009525362,0.015697581,0.011293299,0.015474755,0.027705573,0.028219822,0.020539918,0.013362637
0.001482004,0.042626457,0.009364485,0.015867495,0.018427881,0.013841821,0.026333753,0.02483025,0.01747635,0.006665772
0.003063374,0.040383051,0.006979402,0.014976943,0.018918984,0.011263423,0.025069099,0.034075722,0.020285438,0.015016404
0.004263535,0.040776197,0.016036234,0.010971442,0.014463484,0.016295547,0.022266633,0.027791463,0.018803863,0.006953121
0.003781012,0.037398862,0.009046192,0.012584344,0.016279525,0.02345382,0.026944383,0.024711648,0.013620074,0.007269355
0.002613219,0.042968014,0.010614083,0.015271752,0.012192215,0.027982639,0.019735819,0.023907076,0.015573914,0.012443039
0.004521455,0.04000369,0.009407311,0.014231143,0.017429159,0.020213827,0.022392834,0.030113537,0.013639167,0.010866677
0.001171789,0.038320309,0.011436023,0.012856575,0.016437007,0.014852527,0.027882021,0.039313811,0.003812284,0.02954254
0.00550929,0.037201879,0.00797985,0.015302358,0.010730763,0.020346502,0.025169324,0.032053795,0.003939147,0.022149049
8.82E-05,0.043760743,0.004599073,0.01736529,0.011106093,0.015720048,0.027198135,0.029631112,0.001774434,0.018141001
0.001515519,0.039434874,0.00898959,0.014740209,0.013235594,0.015115026,0.024313906,0.03891798,0.016979472,0.015664408
0.005135683,0.036038193,0.009401211,0.015774345,0.013604959,0.017233613,0.0310712,0.02398113,0.015422375,0.006067552
5.96E-05,0.040981369,0.007274987,0.015265865,0.016346836,0.021301058,0.024605873,0.031030554,0.025195262,0.010982254
0.002028322,0.040192617,0.005797572,0.015631264,0.018606741,0.02142916,0.021579008,0.032541786,0.015144739,0.020955029
0.001808878,0.039943261,0.006255731,0.018429453,0.011688292,0.015676622,0.030097722,0.034487056,0.013154727,0.018188669
0.001258261,0.041649787,0.00839361,0.014206174,0.01435125,0.014602485,0.02895563,0.027268125,0.020161334,0.014515397
0.000464296,0.042640464,0.010668323,0.011219909,0.020625988,0.014589018,0.022552354,0.037227195,0.027820655,0.017142628
0.002295004,0.039532686,0.010208762,0.015046802,0.021125033,0.018960932,0.020722496,0.037086323,0.026514246,0.009854942
0.005028751,0.040701518,0.008945359,0.014867675,0.015293887,0.0159609,0.023801271,0.027717243,0.014015024,0.010566443
0.003858411,0.034881774,0.011997892,0.016183038,0.011156088,0.021962489,0.027436978,0.034565066,0.021690823,0.006166413
0.000451183,0.038234694,0.006676081,0.015802428,0.014297216,0.019768016,0.026389971,0.039910194,0.015048742,0.011960572
0.001174735,0.040123746,0.01429577,0.011431144,0.017043098,0.021601471,0.025817353,0.029757297,0.023144579,0.005238165
0.001679547,0.03974994,0.011038556,0.014026956,0.013518235,0.021277819,0.02171262,0.037375377,0.018323841,0.013298192
0.002272269,0.039180019,0.010252616,0.011175576,0.019515939,0.015862568,0.029614668,0.028457936,0.013594924,0.012214791
0.000640736,0.042932731,0.008283221,0.015392697,0.014713235,0.024030196,0.020210336,0.024236085,0.023922512,0.011102266
0.00027445,0.041298737,0.008407565,0.016050772,0.01546795,0.019452386,0.026227608,0.023283782,0.015155148,0.006143247
0.001184385,0.044320686,0.008181207,0.016325914,0.009266324,0.017052372,0.024007761,0.027931937,0.020400187,0.011318173
0.000683223,0.041767959,0.008331468,0.011686272,0.022571352,0.017084892,0.026023303,0.034152637,0.021172565,0.014934408
9.90E-05,0.042796641,0.010281566,0.012785301,0.019040817,0.017916528,0.022819387,0.038038369,0.022296861,0.011812183
0.000937121,0.045160415,0.003059864,0.017190316,0.008665065,0.019899238,0.02291242,0.029977098,0.011228945,0.012287567
0.002203332,0.040424422,0.005399588,0.01967753,0.01190671,0.023904086,0.019467516,0.035047673,0.020505304,0.007070574
0.003238804,0.041121247,0.006019069,0.017060029,0.014743976,0.021181912,0.021949867,0.026862633,0.01194227,0.016730409
0.002615609,0.038200591,0.004791367,0.02042362,0.008021784,0.014808412,0.025549136,0.043918443,0.015808487,0.017574949
0.001979089,0.037030501,0.005550137,0.021664622,0.009304543,0.018844385,0.023895049,0.040428262,0.016423069,0.018454293
4.34E-05,0.046112942,0.010706506,0.014204401,0.013652573,0.019959923,0.021965867,0.023008148,0.015015317,0.006829841
0.001228266,0.040867575,0.01671076,0.014696974,0.014809922,0.018128072,0.026206886,0.02466522,0.021063285,0.00456509
0.011715496,0.033604874,0.014472255,0.010584376,0.008446203,0.01647773,0.030552166,0.020921296,0.015465203,0.011460567
0.004958705,0.040168405,0.009999308,0.01298205,0.010554975,0.018725684,0.025033151,0.025285075,0.022693356,0.016286332
0.001521524,0.040986163,0.012728753,0.014320306,0.014808372,0.020499913,0.021308475,0.030819915,0.025791781,0.010704819
0.00837456,0.039688546,0.008652845,0.010895787,0.01688108,0.017120959,0.020451337,0.026683958,0.015036949,0.006976751
0.001118682,0.039474465,0.013746666,0.011630026,0.012923332,0.012891177,0.025555329,0.039947291,0.025135973,0.012633665
0.001557349,0.040892398,0.008412092,0.015749652,0.014616645,0.011949383,0.029258857,0.026471549,0.017540706,0.013268074
0.000562822,0.042139506,0.013866728,0.013144754,0.016612749,0.016465037,0.021598346,0.032421568,0.025824976,0.008402763
0.000219884,0.041159352,0.005652665,0.013225166,0.018479065,0.021513656,0.02296809,0.033677376,0.021107421,0.007550334
0.003150233,0.039807086,0.013417561,0.013459498,0.01750061,0.020461498,0.022083865,0.027311563,0.018896791,0.003731637
0.000389905,0.039695613,0.00938852,0.017067156,0.01030475,0.025650891,0.022593548,0.033907764,0.018452376,0.008607704
0.001876341,0.041289827,0.008491901,0.012601781,0.012731406,0.020177759,0.025492514,0.03283882,0.021306951,0.00658847
0.002519482,0.039529873,0.006633248,0.014842984,0.017489375,0.021076883,0.025029543,0.027351016,0.022695484,0.008333926
0.001818549,0.040550223,0.009811461,0.011856237,0.018468582,0.019349119,0.019560636,0.040199233,0.016820097,0.020599066
0.00661169,0.03615272,0.01078717,0.017206427,0.00992879,0.016414991,0.026794389,0.025153946,0.021593463,0.010018625
8.26E-06,0.04358578,0.004748336,0.012649216,0.016818824,0.020336028,0.026002538,0.024369675,0.019594415,0.008923423
0.00162301,0.040725302,0.007124698,0.011197753,0.020395079,0.019898024,0.024403868,0.036219813,0.023726001,0.011693734
0.002254219,0.045299337,0.007550231,0.01379077,0.011716796,0.019077488,0.024172409,0.024319098,0.015604783,0.017882352
0.008360832,0.034879571,0.010188453,0.014836213,0.013242725,0.015911561,0.02622992,0.030405492,0.015802428,0.009218322
0.000399058,0.041666593,0.006387616,0.019037085,0.011056463,0.018901297,0.025813463,0.02491812,0.019650691,0.035745194
0.001731303,0.041316288,0.008759201,0.015312112,0.01334967,0.015713194,0.02550983,0.028115592,0.015298729,0.010229702
0.006213662,0.035620358,0.009074741,0.016324731,0.011867974,0.021362417,0.024357909,0.028057987,0.016351988,0.00757265
0.003359074,0.039183444,0.012029838,0.013805284,0.013680288,0.018455816,0.024298209,0.027612139,0.017921742,0.00531697
0.000820078,0.039164096,0.006163929,0.023636995,0.010855917,0.014520582,0.024756211,0.037705312,0.019592948,0.010420827
0.000688306,0.042623653,0.005529852,0.02325875,0.004814228,0.019988918,0.02318379,0.025803286,0.038527044,0.018414819
0.002427994,0.03978601,0.013587675,0.019294297,0.006025018,0.017725225,0.027415185,0.020519992,0.017977431,0.006960837
0.002033229,0.039533961,0.008975239,0.014013402,0.019876024,0.013435437,0.027222789,0.033511804,0.016484268,0.006303834
0.003082701,0.040123011,0.00905152,0.016177521,0.012905898,0.022104525,0.018970128,0.041240819,0.003672712,0.024591297
0.001095836,0.04226734,0.0086862,0.012621326,0.012851235,0.018473199,0.021000401,0.04479588,0.012437457,0.009814498
0.001615097,0.041125633,0.009638426,0.011504067,0.017991567,0.021275118,0.02487965,0.032678333,0.02041686,0.010151186
0.002984099,0.03940772,0.008252764,0.016231925,0.014362675,0.018075247,0.026152373,0.025177168,0.018002322,0.005966729
0.001897743,0.035111389,0.007220897,0.015744365,0.015081412,0.016195521,0.023232284,0.050667467,0.026379903,0.01743712
0.000723957,0.043659367,0.008354461,0.018631518,0.009947769,0.016819001,0.022390613,0.02895994,0.016489697,0.014556388
0.006807956,0.037794305,0.007524271,0.016451596,0.016175585,0.016154256,0.025015858,0.022508539,0.014795203,0.006783072
8.02E-05,0.042010816,0.008479196,0.01489937,0.012554915,0.016501843,0.028845709,0.032551256,0.016671637,0.016801036
0.008510976,0.035041135,0.012965654,0.011763459,0.015287053,0.016851276,0.026781443,0.02781299,0.021968126,0.010164055
0.00060725,0.039348891,0.012862564,0.014036384,0.022292329,0.023499687,0.025162598,0.022052489,0.020379892,0.008521511
0.007802906,0.035051594,0.007483931,0.016131088,0.019499317,0.015908782,0.025854934,0.027637984,0.016148659,0.004801791
0.002850388,0.038137457,0.012326873,0.01602794,0.016859559,0.015826867,0.024570159,0.032611193,0.019578483,0.010007634
0.003554536,0.037628984,0.011388867,0.018987763,0.006886321,0.016567116,0.027060458,0.031430357,0.020158964,0.009434548
0.001027049,0.041826801,0.011325239,0.013091905,0.009613408,0.016203474,0.031168662,0.022946676,0.015233757,0.006878146
0.002765809,0.042791844,0.00493158,0.012974862,0.016588632,0.015954909,0.027114467,0.02548981,0.015806609,0.016251908
0.003875244,0.039089358,0.010458612,0.011773192,0.018174488,0.016129593,0.0191667,0.045148386,0.015690943,0.008380546
0.001508196,0.042012404,0.005937363,0.01799529,0.015605233,0.020172351,0.024818296,0.028734572,0.025809516,0.011586194
0.004807988,0.037146621,0.008291685,0.016846931,0.013968897,0.020163864,0.0209598,0.043110927,0.033009925,0.030756656
0.000131691,0.039629756,0.010282839,0.009695998,0.023178005,0.023461266,0.02178577,0.044018229,0.023834177,0.010233981
0.004061089,0.039252356,0.009024119,0.012488506,0.013715113,0.019209786,0.023630451,0.035767245,0.03230927,0.030240081
0.002114118,0.039983227,0.01507046,0.012872738,0.016368944,0.021149233,0.019803363,0.037479095,0.018767703,0.008366072
0.002618888,0.039487316,0.012140102,0.017337819,0.011393017,0.018137572,0.0254364,0.029628414,0.017665852,0.008027625
0.005004011,0.034338692,0.008580995,0.017263185,0.012764228,0.01707947,0.03211554,0.029001353,0.020872257,0.012305239
0.00541487,0.036103133,0.012084969,0.014193921,0.019609851,0.025529252,0.019242566,0.033455845,0.019546987,0.007653448
0.003648984,0.038984286,0.006973735,0.016789277,0.013151819,0.011509916,0.030726912,0.025824674,0.008807029,0.013776318
0.002048323,0.042623398,0.011250455,0.009416085,0.020643209,0.014659624,0.025590476,0.031603201,0.013422999,0.012555876
0.000374889,0.041261904,0.009107429,0.013881097,0.014447139,0.017641189,0.027565647,0.026530933,0.020931802,0.00582604
0.001788255,0.041371719,0.007199427,0.016139186,0.011821297,0.014937949,0.025261642,0.031047243,0.012473103,0.011426
0.00083642,0.043990084,0.007756865,0.013493399,0.01585609,0.016032249,0.026763717,0.023623271,0.011433927,0.00783875
0.002525821,0.040150777,0.007483454,0.011568892,0.017613182,0.016219422,0.024383761,0.037948501,0.01788887,0.009557221
0.007856733,0.035178278,0.002671879,0.018606193,0.013332972,0.024798849,0.019986236,0.033717883,0.013114281,0.011110719
0.001480171,0.040829018,0.006866487,0.016723296,0.015165612,0.019611966,0.020028285,0.039306809,0.01620873,0.011283833
0.006422754,0.037792163,0.009448427,0.015929159,0.016866045,0.018769697,0.026206101,0.022036625,0.013822238,0.009208817
0.004731244,0.04140035,0.006586484,0.018310582,0.016011043,0.01670848,0.027060007,0.017300073,0.018933914,0.003822149
0.004034558,0.042271023,0.010587701,0.012904484,0.013431837,0.014986142,0.028820058,0.01886488,0.016822259,0.005075834
0.00567774,0.037911535,0.01205824,0.014818339,0.010569973,0.018904457,0.021142726,0.033295862,0.02003498,0.008933131
0.002607434,0.036986504,0.011887951,0.00993656,0.024580134,0.014788127,0.027309477,0.043723697,0.016576763,0.008879793
0.00116877,0.039443759,0.015633118,0.010642519,0.014672367,0.0187084,0.027049476,0.03577316,0.017575526,0.011836727
0.00197815,0.043735027,0.005905256,0.019061323,0.010269724,0.0191091,0.020539227,0.030186801,0.018078103,0.006275927
0.00846349,0.038939394,0.005013674,0.015866428,0.016181959,0.013069549,0.027566511,0.018767168,0.014004149,0.012675616
0.000363302,0.043370127,0.005638257,0.018709608,0.01122212,0.019617299,0.027079879,0.01774994,0.018867729,0.005718393
0.002815869,0.040596754,0.0082939,0.013934686,0.014235732,0.015349976,0.028210824,0.024708911,0.021950866,0.008392237
0.000855915,0.041775896,0.010473696,0.011433644,0.01571494,0.016604568,0.029465126,0.022519075,0.013159013,0.01002858
8.34E-05,0.041058539,0.00731431,0.01236071,0.017870112,0.024269159,0.022135489,0.031539421,0.018423988,0.009138749
9.13E-05,0.039813231,0.011237906,0.015001421,0.020141357,0.022237982,0.02242521,0.03082887,0.02774919,0.013389252
0.00122076,0.041277178,0.011328873,0.012719675,0.015011572,0.016528579,0.024398467,0.029939606,0.021743534,0.009143389
0.00269744,0.040122467,0.011399731,0.012218379,0.015586243,0.017240215,0.021243509,0.036688624,0.01425217,0.013124978
0.003558244,0.037553554,0.010458881,0.012469447,0.024012591,0.018890076,0.024514958,0.029736634,0.015428765,0.018763564
0.000933466,0.038582955,0.012609083,0.015189276,0.015457305,0.015737848,0.024044864,0.040139763,0.056692828,0.02712291
0.003922534,0.037636488,0.008470413,0.016096949,0.020432269,0.017857001,0.024332309,0.029837789,0.00665948,0.011373867
0.001097712,0.039183633,0.011073984,0.012442169,0.015634372,0.018070111,0.026835533,0.033421033,0.021099659,0.006342224
0.000184902,0.039250543,0.011416588,0.017298225,0.01405758,0.022114967,0.021363249,0.036453604,0.022872108,0.01314604
0.001913804,0.043926174,0.009069488,0.012325663,0.013733624,0.020022672,0.020285507,0.03216456,0.020779359,0.009637413
0.000248126,0.042114015,0.012575556,0.016098345,0.012884223,0.015091099,0.024347352,0.03275646,0.026684792,0.011715646
0.010282111,0.032165235,0.009613549,0.014664734,0.016733479,0.013593106,0.026494321,0.037537178,0.019949185,0.008043047
0.001831023,0.041114235,0.006584925,0.019962744,0.011013784,0.015311768,0.028030923,0.0256103,0.015698011,0.010871244
0.004794128,0.038855566,0.005213942,0.016609957,0.019648523,0.020264511,0.021747497,0.033274251,0.017384917,0.006475179
0.000815459,0.041007257,0.009051223,0.014541964,0.013284433,0.027221121,0.021935698,0.032118674,0.022089273,0.011797992
0.003141147,0.041026443,0.006052669,0.01518356,0.023677383,0.017702904,0.027034644,0.020626408,0.022199805,0.024412753
0.000868144,0.04249469,0.007460771,0.018247686,0.007819918,0.016005033,0.029760156,0.026589334,0.016851587,0.009007956
0.003582233,0.037762188,0.013915653,0.015611897,0.016178486,0.017290239,0.024320185,0.032114029,0.016148378,0.013657723
0.001031382,0.041044549,0.010534595,0.011511228,0.019300391,0.01914639,0.025656136,0.032248254,0.018692983,0.009860185
0.000292609,0.043613789,0.004684356,0.011891799,0.02498756,0.01952602,0.023687008,0.032304957,0.020744891,0.010790655
0.001266038,0.038829153,0.013946466,0.013330797,0.013032023,0.019073023,0.025108765,0.03438285,0.01985544,0.009716532
0.005020233,0.038815705,0.010756681,0.015137324,0.013852906,0.023345715,0.017189086,0.031797961,0.022346272,0.007480934
0.001423321,0.039865067,0.008696089,0.01184627,0.022821495,0.018805906,0.024018338,0.029663755,0.022467072,0.014579262
0.002328671,0.041589581,0.010071839,0.015055507,0.015561755,0.019933493,0.022916258,0.024344472,0.019993938,0.003536971
0.003729605,0.038363374,0.010284102,0.010274075,0.023118139,0.020153407,0.026218708,0.024814511,0.021360421,0.005741407
2.25E-05,0.043712204,0.012459028,0.013354749,0.017616528,0.022782305,0.018035775,0.028807497,0.017458957,0.013129176
0.009278292,0.032750492,0.01118532,0.012788767,0.018926661,0.017694213,0.02698926,0.027580852,0.019116342,0.009176828
0.000835693,0.04112291,0.005242927,0.015632539,0.013958393,0.020564107,0.023204226,0.033388389,0.021623558,0.009033364
0.003402033,0.038377031,0.003917057,0.017544941,0.016313653,0.016307004,0.024721127,0.04169063,0.02743049,0.015580645
0.003432311,0.036849809,0.007596445,0.018687781,0.012134734,0.014259182,0.025764108,0.03841906,0.016371431,0.009540027
0.000377082,0.040479991,0.009343478,0.013038318,0.016466058,0.017395921,0.023240963,0.038232024,0.028546153,0.025564617
0.002077846,0.03891937,0.005826355,0.016660029,0.01279247,0.019076702,0.026497097,0.033908167,0.017324526,0.012466708
0.004885112,0.035090458,0.009689941,0.012308257,0.020481694,0.019102076,0.022982472,0.036927554,0.02050787,0.01420195
0.002010376,0.039824735,0.008641791,0.013345554,0.022768475,0.017250338,0.026434526,0.022336444,0.024899362,0.007386493
0.00292003,0.041277487,0.007432879,0.011596716,0.019285397,0.011186647,0.026432297,0.032854983,0.014655605,0.009103446
0.003166061,0.038073136,0.009489785,0.015265555,0.017150091,0.018112432,0.02279821,0.033292135,0.01045369,0.01475903
5.60E-05,0.043102375,0.010353067,0.010120742,0.018878204,0.018412907,0.021873529,0.030117335,0.022840774,0.010960489
0.006585486,0.033361399,0.012703784,0.013525383,0.015511988,0.024170289,0.025810268,0.02693955,0.019699396,0.00494744
0.002755098,0.043133677,0.009707725,0.013969897,0.017767652,0.011904115,0.022278761,0.031284803,0.028786495,0.012903773
0.000380074,0.042626763,0.005386996,0.017681234,0.014185823,0.014180383,0.029814036,0.027970587,0.015956958,0.00830384
0.00307679,0.040505713,0.006911083,0.01099557,0.019239023,0.014680129,0.027560985,0.030387455,0.019471095,0.008877463
0.002354657,0.036969076,0.005661734,0.017077132,0.019666464,0.026522709,0.019186885,0.042278654,0.024592699,0.018450156
0.000110358,0.043814123,0.008524022,0.010903271,0.022534324,0.02195105,0.019036985,0.033892223,0.014380201,0.008931563
0.007395126,0.037041358,0.00679111,0.011236957,0.018693564,0.008937547,0.032737842,0.024906635,0.033640539,0.015894454
0.003821064,0.038170524,0.006367393,0.015879244,0.013906712,0.016002752,0.023661838,0.040024209,0.022893331,0.010439431
0.001238243,0.041814993,0.007688689,0.014622991,0.017417479,0.021740798,0.017898889,0.036263733,0.021465377,0.010831025
0.003788105,0.038851671,0.008019398,0.012639728,0.014747628,0.017123939,0.030585895,0.023612914,0.014886151,0.011978126
