beta1,beta2,z,shortRho_m[1],shortRho_m[2],shortRho_m[3],shortRho_f[1],shortRho_f[2],shortRho_f[3],muRho,sigmaRho
0.000121431,0.044090484,0.135200229,0.008983914,0.011315215,0.019450954,0.016507247,0.022814656,0.027616208,0.01567927,0.005551582
0.001258445,0.044959528,0.175066446,0.009798312,0.013475275,0.009559683,0.01775826,0.021792961,0.017755899,0.014124864,0.004432536
0.000174384,0.042243641,0.266793389,0.008172425,0.011022006,0.012665123,0.017863262,0.026044711,0.019436752,0.017395728,0.005719811
0.002026834,0.042120539,0.332961325,0.004739108,0.014940162,0.008556436,0.010019836,0.023770367,0.026223027,0.01264645,0.007963884
0.000746378,0.046243538,0.663293084,0.003609959,0.005427917,0.014294469,0.008622626,0.017030053,0.024180878,0.014085471,0.012946395
0.008074712,0.038210694,0.36274791,0.005341624,0.007740575,0.015497918,0.010570466,0.020323018,0.029904847,0.01883477,0.007530971
7.17E-05,0.047879647,0.23387077,0.007342651,0.011516333,0.009774572,0.013843134,0.020785622,0.023336331,0.014789897,0.003955697
0.002584546,0.042064643,0.101019378,0.007788897,0.014671623,0.0085669,0.016053766,0.023079253,0.027048472,0.011300363,0.013526548
1.67E-05,0.040727754,0.247994749,0.00483489,0.014564955,0.013971845,0.016056046,0.025220851,0.027854995,0.021047852,0.01178819
2.16E-05,0.041995153,0.507248807,0.014388453,0.004669112,0.011727314,0.013342191,0.021673092,0.0299872,0.011295859,0.008213344
0.000310238,0.043885592,0.725945703,0.004259021,0.005744616,0.00934859,0.005202744,0.015169069,0.038449867,0.009031231,0.015047185
0.002840871,0.043121653,0.465963076,0.000446411,0.015688822,0.002683922,0.016876119,0.016816403,0.02525593,0.014986402,0.012420099
0.002071749,0.043908201,0.717589705,0.002648119,0.008832372,0.002431478,0.01006344,0.011979344,0.038937185,0.02675291,0.013666675
0.00066575,0.046864726,0.479380038,0.002364063,0.011108555,0.008295529,0.008190801,0.019223517,0.025558335,0.001784222,0.012295029
0.001749117,0.038547349,0.20199206,0.010943602,0.01252769,0.010101403,0.018475028,0.026023457,0.023307601,0.015180731,0.005448323
0.004747401,0.03915326,0.457540142,0.008720933,0.006312879,0.019223697,0.00930016,0.018784268,0.031936021,0.010691641,0.009415421
0.000635684,0.046383235,0.355490117,0.005373912,0.006144522,0.018653017,0.014129146,0.018058949,0.026024128,0.020237477,0.00808482
0.000444949,0.04182752,0.25731499,0.001336464,0.01811735,0.008492814,0.013761831,0.023904365,0.031485353,0.020484132,0.010158575
0.004160383,0.038341751,0.251315776,0.007041178,0.011923829,0.011224322,0.015731058,0.021942481,0.033370212,0.015831023,0.008409951
0.002856629,0.038928713,0.13957692,0.009052647,0.014479426,0.012131062,0.014614127,0.026678486,0.028214699,0.020696024,0.011791329
0.002203301,0.041779789,0.327153671,0.003976037,0.013153442,0.008451429,0.011383688,0.023830156,0.030468102,0.018847476,0.008733511
0.00279228,0.044809241,0.109890515,0.006550747,0.011275224,0.011165251,0.010925029,0.027453792,0.022799694,0.019536948,0.008085154
0.001161041,0.041874758,0.285716642,0.004813875,0.013971681,0.019605826,0.018151941,0.01630726,0.030442276,0.020572656,0.014159781
0.005112993,0.037505052,0.099406659,0.006153018,0.018434825,0.011705869,0.016717204,0.027600782,0.024200717,0.014636503,0.018161809
0.000246225,0.047692827,0.633798781,0.001380027,0.011835807,0.005739305,0.00926387,0.018224965,0.020198096,0.007695902,0.018412099
0.000426536,0.043352723,0.030764375,0.014555464,0.01029269,0.016664153,0.019369374,0.023828565,0.025431054,0.021188221,0.008238416
0.000821444,0.042838444,0.016812816,0.009024114,0.014658487,0.007989261,0.017158315,0.029071026,0.020260277,0.01878737,0.009817662
0.005206394,0.039853985,0.156299413,0.004971255,0.011057138,0.015021183,0.01953989,0.020283147,0.035610866,0.022532543,0.009820579
0.000348735,0.043965255,0.266442717,0.004529821,0.013343701,0.011522141,0.012024142,0.025766506,0.025754964,0.01643326,0.005954127
0.003355992,0.048928356,0.442120442,0.000617779,0.009668045,0.014311505,0.009690428,0.014689015,0.026414285,0.012265323,0.007589889
0.005579367,0.041166477,0.269072728,0.003492654,0.011236044,0.011831194,0.010855647,0.021631682,0.029896855,0.009912161,0.014474754
0.00393506,0.037645018,0.220466551,0.009238587,0.014882642,0.00629017,0.020477473,0.018697988,0.040634717,0.009721274,0.012904021
0.000305795,0.044858282,0.319590964,0.005024595,0.009269973,0.015381119,0.014479641,0.019377094,0.031648442,0.002964498,0.013389543
0.004812877,0.037519916,0.174301858,0.002386589,0.013521816,0.017280344,0.019055192,0.026575516,0.029876109,0.009298199,0.010969181
0.001807102,0.040617299,0.026852543,0.009903133,0.013058309,0.015248723,0.015548518,0.029597052,0.026764965,0.01574753,0.007954205
0.001813007,0.043633221,0.303884259,0.006157254,0.012475185,0.013629911,0.017433602,0.020915629,0.02129496,0.013950733,0.011286488
0.004889408,0.036691638,0.089025726,0.008419175,0.012045391,0.018484383,0.017905328,0.023662425,0.036444794,0.019877911,0.008990921
6.25E-05,0.043625925,0.304403367,0.000986462,0.010477949,0.015394348,0.013854087,0.022407056,0.032111853,0.008898244,0.010402185
0.003753204,0.037520883,0.074613005,0.01165343,0.015070158,0.009071035,0.018271421,0.022899221,0.029274534,0.017366631,0.006296756
0.00453928,0.03875834,0.630363788,0.004303237,0.009859281,0.00940007,0.010031092,0.023044878,0.020159649,0.012691412,0.004894696
0.000130789,0.042776138,0.011091017,0.008711591,0.015716094,0.015236821,0.013005783,0.025966226,0.028080477,0.014380445,0.012491438
0.008938784,0.034295278,0.114376985,0.006542355,0.013321997,0.019152023,0.017954332,0.024882485,0.025771208,0.0183796,0.014801728
0.005913811,0.037798099,0.191014799,0.005409786,0.014847303,0.010230994,0.019691797,0.021285079,0.028755593,0.022763862,0.010633399
1.78E-05,0.03873884,0.077894864,0.014552808,0.014974459,0.017648976,0.021136052,0.020309732,0.034614931,0.027531656,0.014423317
3.52E-05,0.044995431,0.412162107,0.006665359,0.010678917,0.012319622,0.011176452,0.018980595,0.026198292,0.020311059,0.016659032
0.001406855,0.04633951,0.476458213,0.004698316,0.007999746,0.009919372,0.008225971,0.021866862,0.021388438,0.009755434,0.009989403
0.001149675,0.044573702,0.476277263,0.003937596,0.006740663,0.016840746,0.008177178,0.017818454,0.03415242,0.015310298,0.011178529
0.004184786,0.041283964,0.281763444,0.005889239,0.010755741,0.0130509,0.011510514,0.021001906,0.031125646,0.008506649,0.015525284
0.002273821,0.045856846,0.496231331,0.001882033,0.011260398,0.015469267,0.00952307,0.018289371,0.020048328,0.013722188,0.007996973
0.00233328,0.042116421,0.288080601,0.002987943,0.013786543,0.016389875,0.012357811,0.024733327,0.020906448,0.017886399,0.01203595
0.004895695,0.038345992,0.371550372,0.007708211,0.012684587,0.007245276,0.010494421,0.021955631,0.031501598,0.013082922,0.01039274
0.003221886,0.039941718,0.130595946,0.008981089,0.010200215,0.019506175,0.010071139,0.032332069,0.021701252,0.022624912,0.012664213
0.005462939,0.03609772,0.156418194,0.004050288,0.015910977,0.010377661,0.024425233,0.022462409,0.035510772,0.0138415,0.015369717
0.003757558,0.043389029,0.493423213,0.00423625,0.006309278,0.012721588,0.009012154,0.019169075,0.029981502,0.012990139,0.01466544
0.002007468,0.041123091,0.29059859,0.009746042,0.010457279,0.014012292,0.008828042,0.023869165,0.030947045,0.016379335,0.005965456
0.003417435,0.045034993,0.415976299,0.003400419,0.008453216,0.011257989,0.011449063,0.017347453,0.027290484,0.013332736,0.009174896
0.000120272,0.03916922,0.162396753,0.011900181,0.010690178,0.016603621,0.018874494,0.027335446,0.028502372,0.017120221,0.006324137
0.008109457,0.038360588,0.422868516,0.003128768,0.008100352,0.013159528,0.012217459,0.018939728,0.033949069,0.009780916,0.012745865
0.007279033,0.036666059,0.350639859,0.004910139,0.011460305,0.015412742,0.011760471,0.02411746,0.026191445,0.025348389,0.01490464
0.002933538,0.036971751,0.248583472,0.007401051,0.009399545,0.0249666,0.020711718,0.023283778,0.026149055,0.018992325,0.007117704
0.003828044,0.039304303,0.090513656,0.009071577,0.015527655,0.009119052,0.015808486,0.022624666,0.028355084,0.011302081,0.007586666
0.002504785,0.041317778,0.549343303,0.005319792,0.011932394,0.004365797,0.015160929,0.015920921,0.033240478,0.009234251,0.007587284
0.004481978,0.038939206,0.172123739,0.006629787,0.017156874,0.010969655,0.01228832,0.023285429,0.031624541,0.019605387,0.011214537
0.002347511,0.041447639,0.299526797,0.008197659,0.012067718,0.014608138,0.014180907,0.016026686,0.035961382,0.012909741,0.009662126
0.000238064,0.039382409,0.067212482,0.011524416,0.010937033,0.020827657,0.015470754,0.030212884,0.027577144,0.023556964,0.011268025
0.00089781,0.042962352,0.280718094,0.008092968,0.010531981,0.017930277,0.015665309,0.02172313,0.023013114,0.018856533,0.007883553
0.000474697,0.046126644,0.28632109,0.008055483,0.006162877,0.014465467,0.014526344,0.020951344,0.029588932,0.014619242,0.00938624
0.001939674,0.041555264,0.12354794,0.007963312,0.014178181,0.010865367,0.020313451,0.020095201,0.032355995,0.017072928,0.008688045
0.002973037,0.041843686,0.434993635,0.011318201,0.003887535,0.020149868,0.011813036,0.020770753,0.02339534,0.008205442,0.012652404
0.000807684,0.041530344,0.184340371,0.005596283,0.014059048,0.014417806,0.013529544,0.02239738,0.031972141,0.016606948,0.014278051
0.004212724,0.038589878,0.193191435,0.005383116,0.010586487,0.016442596,0.018286405,0.018949217,0.038691783,0.023174917,0.007708209
0.00023633,0.045747483,0.213611428,0.009055645,0.012721811,0.013975798,0.016482216,0.018927474,0.022530435,0.016452543,0.004327812
0.001942479,0.042500181,0.219128949,0.008857926,0.010074003,0.013547611,0.015967891,0.025636699,0.020361454,0.013875701,0.008313293
0.004217633,0.040790702,0.274434125,0.00551931,0.010162851,0.015258796,0.013737677,0.023856474,0.02377269,0.018494887,0.006056468
0.002980179,0.042591043,0.237778571,0.003916166,0.012730161,0.011311351,0.014287362,0.023730115,0.027082686,0.008333394,0.075303095
0.002024053,0.045173832,0.569363909,0.000940808,0.008616074,0.01070833,0.008055676,0.01774929,0.029860576,0.00421838,0.014181976
0.001201866,0.05026264,0.664629538,0.000380381,0.007886199,0.006293366,0.00919757,0.014542384,0.023024972,0.002865331,0.010805989
0.004843337,0.041583578,0.454798882,0.001851723,0.009705563,0.017526046,0.011433338,0.020391431,0.022225197,0.013703737,0.009570412
0.000836614,0.043133938,0.077807481,0.008693543,0.010331929,0.022809724,0.015494943,0.025087702,0.022878679,0.020655431,0.006483266
0.005543347,0.038447437,0.338087364,0.006861305,0.013556823,0.004743259,0.016077475,0.019854348,0.028736468,0.013512361,0.083409124
0.003506783,0.042931393,0.18914615,0.008301045,0.009685784,0.013629341,0.012716463,0.026681171,0.019150622,0.010679471,0.014843016
0.00061063,0.046432588,0.895202229,0.005069131,0.004798483,0.007484516,0.007864501,0.016645605,0.019415964,0.009849346,0.007799983
0.00546673,0.039761895,0.324488016,0.008549084,0.01004824,0.011826531,0.010236141,0.023046464,0.025996296,0.016920827,0.005854261
0.002583866,0.043513307,0.328005781,0.00583278,0.009390062,0.012476271,0.01127533,0.023227544,0.026809259,0.006770513,0.025006457
0.000607748,0.046019179,0.372820008,0.004891794,0.011151663,0.009781576,0.013741334,0.019456636,0.026601316,0.015134714,0.009428081
0.002203612,0.044797921,0.361623126,0.005120435,0.01136577,0.011721388,0.014589632,0.017769985,0.027330385,0.014049572,0.00989498
0.000900813,0.03941613,0.120931629,0.003943797,0.014808773,0.0159473,0.022419206,0.021319799,0.038464369,0.014371248,0.010034148
0.00108166,0.043023109,0.294131979,0.005519389,0.010377455,0.015233259,0.015531603,0.021089755,0.029957386,0.014906034,0.022090397
0.000503376,0.046891311,0.141235594,0.00366988,0.013480265,0.020696107,0.01018629,0.024254094,0.023106185,0.016986158,0.009890504
0.00069936,0.044814078,0.328344011,0.006490281,0.007723539,0.015300652,0.009909689,0.020325699,0.033490316,0.009652272,0.011585281
0.003688438,0.038172269,0.101927186,0.007597497,0.014025498,0.01306999,0.028860953,0.017309792,0.033532577,0.022466703,0.010323279
0.012075495,0.034403982,0.293070967,0.003594194,0.011304185,0.007491851,0.014976092,0.020758091,0.027478005,0.015876992,0.008010271
0.004282978,0.039026459,0.04029137,0.005879734,0.01645576,0.013650673,0.015372491,0.026567212,0.030394501,0.014486203,0.011670315
0.00137909,0.041601076,0.03826217,0.008975693,0.014528197,0.01527441,0.014272968,0.021496022,0.040312996,0.012460983,0.017982741
0.003913394,0.039768754,0.064785917,0.005660648,0.015579398,0.016708941,0.015616278,0.022488639,0.0319501,0.017788881,0.028398778
0.002939114,0.037641289,0.079825135,0.007142105,0.01561987,0.014290669,0.014304835,0.023925869,0.039965615,0.027152113,0.017446483
0.000821421,0.042350545,0.565876978,0.004685711,0.006824154,0.014869672,0.012202997,0.018002851,0.032935425,0.019554431,0.020226377
0.000608035,0.042300762,0.134057157,0.010203632,0.013048319,0.005770759,0.013509962,0.027552925,0.031222924,0.013594799,0.008530516
0.000414688,0.046367593,0.297234991,0.006359139,0.00942447,0.016045508,0.012489503,0.02357189,0.022151662,0.011569652,0.00908256
0.001019289,0.041778284,0.519561483,0.003566207,0.008444873,0.011980926,0.01108178,0.022015507,0.02665321,0.016048038,0.010699515
0.00027939,0.042949565,0.094885182,0.00893616,0.012993803,0.015427573,0.019040816,0.023929737,0.022099877,0.017487253,0.004567056
0.002081524,0.04449324,0.638694409,0.001173768,0.008222684,0.010528034,0.008201736,0.016237244,0.029792939,0.00975798,0.009569865
0.004762057,0.040945161,0.392382101,0.005956811,0.011089469,0.009203158,0.012756714,0.019059085,0.032366637,0.014441733,0.015008936
0.002842925,0.046107033,0.692047603,0.000526704,0.010015671,0.006584979,0.009024009,0.014778415,0.024681983,0.007285204,0.009210315
0.000306331,0.045569139,0.206411239,0.007200262,0.013860696,0.012250546,0.014422763,0.015978963,0.036631226,0.019126976,0.024632058
0.004310865,0.037358486,0.156960603,0.012661525,0.010036145,0.01524859,0.017316767,0.020269298,0.043310917,0.001327296,0.029248413
0.009148984,0.03427869,0.062631604,0.006187833,0.014879214,0.017514562,0.016658998,0.024336703,0.02805112,0.016591258,0.009360798
0.006572432,0.039557985,0.391898643,0.006514549,0.014660967,0.006261625,0.012400621,0.020124142,0.02304855,0.010402834,0.014241056
0.000163777,0.041603827,0.008913505,0.007578063,0.017859662,0.010533072,0.01823237,0.023232244,0.037486138,0.025727477,0.008889918
0.001756125,0.040234688,0.06581098,0.007676369,0.014297164,0.018099813,0.012956177,0.027996375,0.028528081,0.020662811,0.006697381
0.00190416,0.039292825,0.248683269,0.007497373,0.008756352,0.022621171,0.01517463,0.028001838,0.022826281,0.016656376,0.006904484
0.000969546,0.043523108,0.630216968,0.006833149,0.004143061,0.011454735,0.007604843,0.025731972,0.017806848,0.01333981,0.008742235
0.001709324,0.04681665,0.475153798,0.00100133,0.008120334,0.012703164,0.01068557,0.017725182,0.026874719,0.010316704,0.022332354
0.001059556,0.040193591,0.002988149,0.011850558,0.015873204,0.010442809,0.015586516,0.023959592,0.03634105,0.010074201,0.013743341
0.000805384,0.0502077,0.870610195,0.00012474,0.007631293,0.006492863,0.006738955,0.009366708,0.026028425,0.010410535,0.009058712
0.00452299,0.041620453,0.433323249,0.00357319,0.007413865,0.010673049,0.01478842,0.018473414,0.030281607,0.012718949,0.012255575
0.007570393,0.036505402,0.503999276,0.001931263,0.008196097,0.017286741,0.011352135,0.021816038,0.026496473,0.028691654,0.024613249
0.00441511,0.036762242,0.455989024,0.005177779,0.01050215,0.015947677,0.016992924,0.021076655,0.031437017,0.020320616,0.011087302
0.00043379,0.043356984,0.417132154,0.007830933,0.005567286,0.014717764,0.013076753,0.02362712,0.026803866,0.016969237,0.008490219
0.003594688,0.041308347,0.387866626,0.002147379,0.012705876,0.01377594,0.014082902,0.02256312,0.021368138,0.013845383,0.009907599
3.42E-05,0.042685087,0.478756857,0.003179354,0.011290407,0.012879843,0.009773004,0.021437773,0.032999563,0.017098771,0.005854316
0.005111955,0.03925463,0.428177556,0.000279413,0.013602411,0.011237079,0.009549919,0.022743623,0.030098369,0.022204943,0.014916227
0.00244003,0.038577485,0.070086726,0.009080369,0.014544053,0.012341924,0.01968884,0.02264696,0.032426262,0.016631916,0.01143793
0.002474613,0.044654546,0.526038156,0.003974682,0.007368172,0.01113078,0.009753474,0.016718653,0.03003146,0.017026065,0.009716869
0.009495163,0.033238667,0.452279072,0.001589216,0.013992706,0.010403027,0.008235548,0.030231656,0.017584245,0.007833939,0.011800096
0.001610981,0.041126703,0.064738556,0.010129927,0.012157207,0.014102421,0.019234852,0.017494822,0.045111666,0.030427802,0.018085127
0.004301861,0.037502758,0.107518766,0.00227548,0.018129917,0.016228723,0.018868644,0.024691263,0.02684833,0.02229477,0.007725696
0.001620779,0.043478939,0.538483432,0.001284971,0.010972305,0.01166745,0.015261615,0.013857547,0.033898035,0.01390454,0.012872304
0.001144263,0.044860212,0.579532253,0.006427018,0.004437385,0.017717668,0.009769611,0.01840018,0.026057633,0.022334563,0.013171487
0.002026889,0.040935333,0.15203996,0.006445703,0.011200998,0.021479863,0.019881744,0.022068945,0.028126092,0.019233608,0.005812519
0.00417683,0.037779926,0.179486341,0.005589098,0.015801277,0.014892898,0.017266055,0.025319621,0.023485006,0.02107258,0.010449408
0.002477651,0.04273242,0.788371659,0.001634522,0.005979036,0.011888383,0.008727628,0.015051527,0.031177066,0.013963796,0.010595386
0.00415738,0.042616181,0.645207973,0.001505045,0.007984322,0.008773032,0.005767246,0.020497152,0.026154137,0.002685121,0.013863743
